benchmark_run_id,experiment_id,config_name,activated_class,benchmark_family,scale_factor,scale_label,mongo_db_name,selected_root,primary_collection,embedding_depth,embedding_variant,embedded_entities,snapshot_entities,referenced_entities,query_name,query_group,run_phase,phase_order,repetition,execution_status,error_message,start_ts,end_ts,latency_ms,success,documents_returned,documents_written,bytes_read_estimate,bytes_written_estimate,experiment_goal,query_group_order,execution_db_name,explain_verbosity,param_json,notes,n_components,sum_execution_time_ms,sum_n_returned,sum_total_docs_examined,sum_total_keys_examined,docs_per_returned_total,keys_per_returned_total,has_ixscan_any,has_collscan_any,has_fetch_any,has_sort_any,has_update_any,has_and_sorted_any,has_or_stage_any,has_projection_any,has_lookup_any,has_group_any,used_disk_any,all_stages,all_index_names,component_collections,unique_component_collection_count,sum_collection_count_unique,sum_collection_size_bytes_unique,sum_collection_storage_size_bytes_unique,sum_collection_total_index_size_bytes_unique,sum_collection_total_size_bytes_unique,max_collection_avg_obj_size_bytes,sum_estimated_docs_examined_bytes,sum_estimated_returned_bytes,estimated_examined_bytes_per_returned,max_docs_examined_collection_ratio,max_index_to_data_size_ratio
watchitem_g5_sf1__secondary_affected__QG3_RecommendationByGenreAndSubtype__hot__r01,watchitem_g5_sf1,watchitem_g5,G5,associative_family,1.0,sf1,imdb_mongo_sf1_watchitem_g5,WatchItem,watchitems,2,associative_snapshot,['Role'],['Person'],"['Series', 'Episode']",QG3_RecommendationByGenreAndSubtype,secondary_affected,hot,2,1,completed,,2026-05-29 00:35:16.998427+00:00,2026-05-29 00:35:17.006362+00:00,,,,,,,"Testar a configuração watchitem_g5 (G5) na família associative_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"{""primary_genre"": ""Drama"", ""title_type"": ""tvEpisode""}",,1,0.0,20.0,27.0,27.0,1.35,1.35,True,False,True,True,False,True,False,False,False,False,False,LIMIT|FETCH|IXSCAN|SORT|AND_SORTED,avg_rating_1|title_type_1|primary_genre_1,watchitems,1,11918372.0,20628016869.0,4173176832.0,1225764864.0,5398941696.0,1730.0,46710.0,34600.0,2335.5,2.26541007446319e-06,0.059422331859835364
watchitem_g5_sf1__secondary_affected__QG7_UpdateWatchItemMetadata__hot__r01,watchitem_g5_sf1,watchitem_g5,G5,associative_family,1.0,sf1,imdb_mongo_sf1_watchitem_g5,WatchItem,watchitems,2,associative_snapshot,['Role'],['Person'],"['Series', 'Episode']",QG7_UpdateWatchItemMetadata,secondary_affected,hot,2,1,completed,,2026-05-29 00:35:17.006561+00:00,2026-05-29 00:35:17.012911+00:00,,,,,,,"Testar a configuração watchitem_g5 (G5) na família associative_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"""tt0111161""",,1,0.0,0.0,1.0,1.0,,,True,False,True,False,True,False,False,False,False,False,False,UPDATE|FETCH|IXSCAN,watchitem_id_1,watchitems,1,11918372.0,20628016869.0,4173176832.0,1225764864.0,5398941696.0,1730.0,1730.0,0.0,,8.390407683197001e-08,0.059422331859835364
watchitem_g5_sf1__secondary_affected__QG9_TopRatedSeriesByGenre__hot__r01,watchitem_g5_sf1,watchitem_g5,G5,associative_family,1.0,sf1,imdb_mongo_sf1_watchitem_g5,WatchItem,watchitems,2,associative_snapshot,['Role'],['Person'],"['Series', 'Episode']",QG9_TopRatedSeriesByGenre,secondary_affected,hot,2,1,completed,,2026-05-29 00:35:17.013073+00:00,2026-05-29 00:35:17.224589+00:00,,,,,,,"Testar a configuração watchitem_g5 (G5) na família associative_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"""Comedy""",,1,202.0,20.0,24226.0,24226.0,1211.3,1211.3,True,False,True,True,False,True,False,False,False,False,False,LIMIT|FETCH|IXSCAN|SORT|AND_SORTED,avg_rating_1|title_type_1|primary_genre_1,watchitems,1,11918372.0,20628016869.0,4173176832.0,1225764864.0,5398941696.0,1730.0,41910980.0,34600.0,2095549.0,0.0020326601653313054,0.059422331859835364
watchitem_g6_sf1__secondary_affected__QG10_AdvancedSearchWatchItems__hot__r01,watchitem_g6_sf1,watchitem_g6,G6,associative_family,1.0,sf1,imdb_mongo_sf1_watchitem_g6,WatchItem,watchitems,2,associative_full,"['Role', 'Person']",[],"['Series', 'Episode']",QG10_AdvancedSearchWatchItems,secondary_affected,hot,2,1,completed,,2026-05-29 02:59:05.143942+00:00,2026-05-29 02:59:05.671182+00:00,,,,,,,"Testar a configuração watchitem_g6 (G6) na família associative_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"{""genre"": ""Drama"", ""keyword"": ""The"", ""rating_min"": 9.3, ""subtype"": ""movie"", ""year_min"": ""1994""}",,1,515.0,20.0,18311.0,18311.0,915.55,915.55,True,False,True,True,False,False,False,False,False,False,False,LIMIT|FETCH|IXSCAN|SORT,avg_rating_1|primary_genre_1|title_type_1|title_1|release_year_1,watchitems,1,11918372.0,26037154678.0,5344313344.0,1225605120.0,6569918464.0,2184.0,39991224.0,43680.0,1999561.2,0.0015363675508702028,0.04707139221458674
watchitem_g6_sf1__secondary_affected__QG1_WatchItemById__hot__r01,watchitem_g6_sf1,watchitem_g6,G6,associative_family,1.0,sf1,imdb_mongo_sf1_watchitem_g6,WatchItem,watchitems,2,associative_full,"['Role', 'Person']",[],"['Series', 'Episode']",QG1_WatchItemById,secondary_affected,hot,2,1,completed,,2026-05-29 02:59:05.671451+00:00,2026-05-29 02:59:05.678107+00:00,,,,,,,"Testar a configuração watchitem_g6 (G6) na família associative_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"""tt0111161""",,1,0.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,EXPRESS_IXSCAN,watchitem_id_1,watchitems,1,11918372.0,26037154678.0,5344313344.0,1225605120.0,6569918464.0,2184.0,2184.0,2184.0,2184.0,8.390407683197001e-08,0.04707139221458674
watchitem_g6_sf1__secondary_affected__QG2_WatchItemByTitle__hot__r01,watchitem_g6_sf1,watchitem_g6,G6,associative_family,1.0,sf1,imdb_mongo_sf1_watchitem_g6,WatchItem,watchitems,2,associative_full,"['Role', 'Person']",[],"['Series', 'Episode']",QG2_WatchItemByTitle,secondary_affected,hot,2,1,completed,,2026-05-29 02:59:05.678285+00:00,2026-05-29 02:59:05.684682+00:00,,,,,,,"Testar a configuração watchitem_g6 (G6) na família associative_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"""The Shawshank Redemption""",,1,0.0,10.0,10.0,10.0,1.0,1.0,True,False,True,False,False,False,False,False,False,False,False,LIMIT|FETCH|IXSCAN,title_1,watchitems,1,11918372.0,26037154678.0,5344313344.0,1225605120.0,6569918464.0,2184.0,21840.0,21840.0,2184.0,8.390407683197e-07,0.04707139221458674
watchitem_g6_sf1__secondary_affected__QG3_RecommendationByGenreAndSubtype__hot__r01,watchitem_g6_sf1,watchitem_g6,G6,associative_family,1.0,sf1,imdb_mongo_sf1_watchitem_g6,WatchItem,watchitems,2,associative_full,"['Role', 'Person']",[],"['Series', 'Episode']",QG3_RecommendationByGenreAndSubtype,secondary_affected,hot,2,1,completed,,2026-05-29 02:59:05.684834+00:00,2026-05-29 02:59:05.693373+00:00,,,,,,,"Testar a configuração watchitem_g6 (G6) na família associative_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"{""primary_genre"": ""Drama"", ""title_type"": ""tvEpisode""}",,1,0.0,20.0,27.0,27.0,1.35,1.35,True,False,True,True,False,True,False,False,False,False,False,LIMIT|FETCH|IXSCAN|SORT|AND_SORTED,avg_rating_1|title_type_1|primary_genre_1,watchitems,1,11918372.0,26037154678.0,5344313344.0,1225605120.0,6569918464.0,2184.0,58968.0,43680.0,2948.4,2.26541007446319e-06,0.04707139221458674
watchitem_g6_sf1__secondary_affected__QG7_UpdateWatchItemMetadata__hot__r01,watchitem_g6_sf1,watchitem_g6,G6,associative_family,1.0,sf1,imdb_mongo_sf1_watchitem_g6,WatchItem,watchitems,2,associative_full,"['Role', 'Person']",[],"['Series', 'Episode']",QG7_UpdateWatchItemMetadata,secondary_affected,hot,2,1,completed,,2026-05-29 02:59:05.693529+00:00,2026-05-29 02:59:05.699560+00:00,,,,,,,"Testar a configuração watchitem_g6 (G6) na família associative_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"""tt0111161""",,1,0.0,0.0,1.0,1.0,,,True,False,True,False,True,False,False,False,False,False,False,UPDATE|FETCH|IXSCAN,watchitem_id_1,watchitems,1,11918372.0,26037154678.0,5344313344.0,1225605120.0,6569918464.0,2184.0,2184.0,0.0,,8.390407683197001e-08,0.04707139221458674
watchitem_g6_sf1__secondary_affected__QG9_TopRatedSeriesByGenre__hot__r01,watchitem_g6_sf1,watchitem_g6,G6,associative_family,1.0,sf1,imdb_mongo_sf1_watchitem_g6,WatchItem,watchitems,2,associative_full,"['Role', 'Person']",[],"['Series', 'Episode']",QG9_TopRatedSeriesByGenre,secondary_affected,hot,2,1,completed,,2026-05-29 02:59:05.699705+00:00,2026-05-29 02:59:05.912836+00:00,,,,,,,"Testar a configuração watchitem_g6 (G6) na família associative_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"""Comedy""",,1,204.0,20.0,24226.0,24226.0,1211.3,1211.3,True,False,True,True,False,True,False,False,False,False,False,LIMIT|FETCH|IXSCAN|SORT|AND_SORTED,avg_rating_1|title_type_1|primary_genre_1,watchitems,1,11918372.0,26037154678.0,5344313344.0,1225605120.0,6569918464.0,2184.0,52909584.0,43680.0,2645479.2,0.0020326601653313054,0.04707139221458674
series_g7_sf1__control__QG1_WatchItemById__hot__r01,series_g7_sf1,series_g7,G7,containment_family,1.0,sf1,imdb_mongo_sf1_series_g7,Series,series,0,containment_baseline,[],[],['Episode'],QG1_WatchItemById,control,hot,2,1,completed,,2026-05-29 03:34:29.091196+00:00,2026-05-29 03:34:29.097976+00:00,,,,,,,"Testar a configuração series_g7 (G7) na família containment_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",3,imdb_exec_sf1,executionStats,"""tt0111161""",,1,0.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,EXPRESS_IXSCAN,watchitem_id_1,watchitems,1,11918372.0,3946710271.0,750612480.0,1225945088.0,1976557568.0,331.0,331.0,331.0,331.0,8.390407683197001e-08,0.3106245464756083
series_g7_sf1__control__QG2_WatchItemByTitle__hot__r01,series_g7_sf1,series_g7,G7,containment_family,1.0,sf1,imdb_mongo_sf1_series_g7,Series,series,0,containment_baseline,[],[],['Episode'],QG2_WatchItemByTitle,control,hot,2,1,completed,,2026-05-29 03:34:29.098163+00:00,2026-05-29 03:34:29.102910+00:00,,,,,,,"Testar a configuração series_g7 (G7) na família containment_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",3,imdb_exec_sf1,executionStats,"""The Shawshank Redemption""",,1,0.0,10.0,10.0,10.0,1.0,1.0,True,False,True,False,False,False,False,False,False,False,False,LIMIT|FETCH|IXSCAN,title_1,watchitems,1,11918372.0,3946710271.0,750612480.0,1225945088.0,1976557568.0,331.0,3310.0,3310.0,331.0,8.390407683197e-07,0.3106245464756083
series_g7_sf1__control__QG7_UpdateWatchItemMetadata__hot__r01,series_g7_sf1,series_g7,G7,containment_family,1.0,sf1,imdb_mongo_sf1_series_g7,Series,series,0,containment_baseline,[],[],['Episode'],QG7_UpdateWatchItemMetadata,control,hot,2,1,completed,,2026-05-29 03:34:29.103031+00:00,2026-05-29 03:34:29.107198+00:00,,,,,,,"Testar a configuração series_g7 (G7) na família containment_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",3,imdb_exec_sf1,executionStats,"""tt0111161""",,1,0.0,0.0,1.0,1.0,,,True,False,True,False,True,False,False,False,False,False,False,UPDATE|FETCH|IXSCAN,watchitem_id_1,watchitems,1,11918372.0,3946710271.0,750612480.0,1225945088.0,1976557568.0,331.0,331.0,0.0,,8.390407683197001e-08,0.3106245464756083
series_g7_sf1__secondary_affected__QG10_AdvancedSearchWatchItems__hot__r01,series_g7_sf1,series_g7,G7,containment_family,1.0,sf1,imdb_mongo_sf1_series_g7,Series,series,0,containment_baseline,[],[],['Episode'],QG10_AdvancedSearchWatchItems,secondary_affected,hot,2,1,completed,,2026-05-29 03:34:29.107306+00:00,2026-05-29 03:34:29.290503+00:00,,,,,,,"Testar a configuração series_g7 (G7) na família containment_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"{""genre"": ""Drama"", ""keyword"": ""The"", ""rating_min"": 9.3, ""subtype"": ""movie"", ""year_min"": ""1994""}",,1,177.0,20.0,18311.0,18311.0,915.55,915.55,True,False,True,True,False,False,False,False,False,False,False,LIMIT|FETCH|IXSCAN|SORT,avg_rating_1|primary_genre_1|title_type_1|title_1|release_year_1,watchitems,1,11918372.0,3946710271.0,750612480.0,1225945088.0,1976557568.0,331.0,6060941.0,6620.0,303047.05,0.0015363675508702028,0.3106245464756083
series_g7_sf1__secondary_affected__QG3_RecommendationByGenreAndSubtype__hot__r01,series_g7_sf1,series_g7,G7,containment_family,1.0,sf1,imdb_mongo_sf1_series_g7,Series,series,0,containment_baseline,[],[],['Episode'],QG3_RecommendationByGenreAndSubtype,secondary_affected,hot,2,1,completed,,2026-05-29 03:34:29.290678+00:00,2026-05-29 03:34:29.296088+00:00,,,,,,,"Testar a configuração series_g7 (G7) na família containment_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"{""primary_genre"": ""Drama"", ""title_type"": ""tvEpisode""}",,1,0.0,20.0,27.0,27.0,1.35,1.35,True,False,True,True,False,True,False,False,False,False,False,LIMIT|FETCH|IXSCAN|SORT|AND_SORTED,avg_rating_1|title_type_1|primary_genre_1,watchitems,1,11918372.0,3946710271.0,750612480.0,1225945088.0,1976557568.0,331.0,8937.0,6620.0,446.85,2.26541007446319e-06,0.3106245464756083
series_g7_sf1__secondary_affected__QG9_TopRatedSeriesByGenre__hot__r01,series_g7_sf1,series_g7,G7,containment_family,1.0,sf1,imdb_mongo_sf1_series_g7,Series,series,0,containment_baseline,[],[],['Episode'],QG9_TopRatedSeriesByGenre,secondary_affected,hot,2,1,completed,,2026-05-29 03:34:29.296199+00:00,2026-05-29 03:34:29.305003+00:00,,,,,,,"Testar a configuração series_g7 (G7) na família containment_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"""Comedy""",,1,5.0,20.0,91.0,91.0,4.55,4.55,True,False,True,True,False,False,False,False,False,False,False,LIMIT|FETCH|IXSCAN|SORT,avg_rating_1|primary_genre_1,series,1,287707.0,73440323.0,19865600.0,10797056.0,30662656.0,255.0,23205.0,5100.0,1160.25,0.00031629400744507435,0.14701808977610298
series_g8_sf1__control__QG1_WatchItemById__hot__r01,series_g8_sf1,series_g8,G8,containment_family,1.0,sf1,imdb_mongo_sf1_series_g8,Series,series,1,containment_reduced,['Episode'],[],[],QG1_WatchItemById,control,hot,2,1,completed,,2026-05-29 03:43:45.334315+00:00,2026-05-29 03:43:45.341252+00:00,,,,,,,"Testar a configuração series_g8 (G8) na família containment_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",3,imdb_exec_sf1,executionStats,"""tt0111161""",,1,0.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,EXPRESS_IXSCAN,watchitem_id_1,watchitems,1,11918372.0,3946710271.0,750387200.0,1225945088.0,1976332288.0,331.0,331.0,331.0,331.0,8.390407683197001e-08,0.3106245464756083
series_g8_sf1__control__QG2_WatchItemByTitle__hot__r01,series_g8_sf1,series_g8,G8,containment_family,1.0,sf1,imdb_mongo_sf1_series_g8,Series,series,1,containment_reduced,['Episode'],[],[],QG2_WatchItemByTitle,control,hot,2,1,completed,,2026-05-29 03:43:45.341408+00:00,2026-05-29 03:43:45.347495+00:00,,,,,,,"Testar a configuração series_g8 (G8) na família containment_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",3,imdb_exec_sf1,executionStats,"""The Shawshank Redemption""",,1,0.0,10.0,10.0,10.0,1.0,1.0,True,False,True,False,False,False,False,False,False,False,False,LIMIT|FETCH|IXSCAN,title_1,watchitems,1,11918372.0,3946710271.0,750387200.0,1225945088.0,1976332288.0,331.0,3310.0,3310.0,331.0,8.390407683197e-07,0.3106245464756083
series_g8_sf1__control__QG7_UpdateWatchItemMetadata__hot__r01,series_g8_sf1,series_g8,G8,containment_family,1.0,sf1,imdb_mongo_sf1_series_g8,Series,series,1,containment_reduced,['Episode'],[],[],QG7_UpdateWatchItemMetadata,control,hot,2,1,completed,,2026-05-29 03:43:45.347644+00:00,2026-05-29 03:43:45.353606+00:00,,,,,,,"Testar a configuração series_g8 (G8) na família containment_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",3,imdb_exec_sf1,executionStats,"""tt0111161""",,1,0.0,0.0,1.0,1.0,,,True,False,True,False,True,False,False,False,False,False,False,UPDATE|FETCH|IXSCAN,watchitem_id_1,watchitems,1,11918372.0,3946710271.0,750387200.0,1225945088.0,1976332288.0,331.0,331.0,0.0,,8.390407683197001e-08,0.3106245464756083
series_g8_sf1__secondary_affected__QG10_AdvancedSearchWatchItems__hot__r01,series_g8_sf1,series_g8,G8,containment_family,1.0,sf1,imdb_mongo_sf1_series_g8,Series,series,1,containment_reduced,['Episode'],[],[],QG10_AdvancedSearchWatchItems,secondary_affected,hot,2,1,completed,,2026-05-29 03:43:45.353747+00:00,2026-05-29 03:43:45.645004+00:00,,,,,,,"Testar a configuração series_g8 (G8) na família containment_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"{""genre"": ""Drama"", ""keyword"": ""The"", ""rating_min"": 9.3, ""subtype"": ""movie"", ""year_min"": ""1994""}",,1,282.0,20.0,18311.0,18311.0,915.55,915.55,True,False,True,True,False,False,False,False,False,False,False,LIMIT|FETCH|IXSCAN|SORT,avg_rating_1|primary_genre_1|title_type_1|title_1|release_year_1,watchitems,1,11918372.0,3946710271.0,750387200.0,1225945088.0,1976332288.0,331.0,6060941.0,6620.0,303047.05,0.0015363675508702028,0.3106245464756083
series_g8_sf1__secondary_affected__QG3_RecommendationByGenreAndSubtype__hot__r01,series_g8_sf1,series_g8,G8,containment_family,1.0,sf1,imdb_mongo_sf1_series_g8,Series,series,1,containment_reduced,['Episode'],[],[],QG3_RecommendationByGenreAndSubtype,secondary_affected,hot,2,1,completed,,2026-05-29 03:43:45.645256+00:00,2026-05-29 03:43:45.652555+00:00,,,,,,,"Testar a configuração series_g8 (G8) na família containment_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"{""primary_genre"": ""Drama"", ""title_type"": ""tvEpisode""}",,1,0.0,20.0,27.0,27.0,1.35,1.35,True,False,True,True,False,True,False,False,False,False,False,LIMIT|FETCH|IXSCAN|SORT|AND_SORTED,avg_rating_1|title_type_1|primary_genre_1,watchitems,1,11918372.0,3946710271.0,750387200.0,1225945088.0,1976332288.0,331.0,8937.0,6620.0,446.85,2.26541007446319e-06,0.3106245464756083
series_g8_sf1__secondary_affected__QG9_TopRatedSeriesByGenre__hot__r01,series_g8_sf1,series_g8,G8,containment_family,1.0,sf1,imdb_mongo_sf1_series_g8,Series,series,1,containment_reduced,['Episode'],[],[],QG9_TopRatedSeriesByGenre,secondary_affected,hot,2,1,completed,,2026-05-29 03:43:45.652724+00:00,2026-05-29 03:43:45.661234+00:00,,,,,,,"Testar a configuração series_g8 (G8) na família containment_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"""Comedy""",,1,2.0,20.0,91.0,91.0,4.55,4.55,True,False,True,True,False,False,False,False,False,False,False,LIMIT|FETCH|IXSCAN|SORT,avg_rating_1|primary_genre_1,series,1,287707.0,887705759.0,123801600.0,9715712.0,133517312.0,3085.0,280735.0,61700.0,14036.75,0.00031629400744507435,0.010944743685052515
series_g9_sf1__control__QG1_WatchItemById__hot__r01,series_g9_sf1,series_g9,G9,containment_family,1.0,sf1,imdb_mongo_sf1_series_g9,Series,series,1,containment_full,['Episode'],[],[],QG1_WatchItemById,control,hot,2,1,completed,,2026-05-29 03:53:09.044346+00:00,2026-05-29 03:53:09.051003+00:00,,,,,,,"Testar a configuração series_g9 (G9) na família containment_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",3,imdb_exec_sf1,executionStats,"""tt0111161""",,1,0.0,1.0,1.0,1.0,1.0,1.0,False,False,False,False,False,False,False,False,False,False,False,EXPRESS_IXSCAN,watchitem_id_1,watchitems,1,11918372.0,3946710271.0,750387200.0,1225945088.0,1976332288.0,331.0,331.0,331.0,331.0,8.390407683197001e-08,0.3106245464756083
series_g9_sf1__control__QG2_WatchItemByTitle__hot__r01,series_g9_sf1,series_g9,G9,containment_family,1.0,sf1,imdb_mongo_sf1_series_g9,Series,series,1,containment_full,['Episode'],[],[],QG2_WatchItemByTitle,control,hot,2,1,completed,,2026-05-29 03:53:09.051164+00:00,2026-05-29 03:53:09.057262+00:00,,,,,,,"Testar a configuração series_g9 (G9) na família containment_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",3,imdb_exec_sf1,executionStats,"""The Shawshank Redemption""",,1,0.0,10.0,10.0,10.0,1.0,1.0,True,False,True,False,False,False,False,False,False,False,False,LIMIT|FETCH|IXSCAN,title_1,watchitems,1,11918372.0,3946710271.0,750387200.0,1225945088.0,1976332288.0,331.0,3310.0,3310.0,331.0,8.390407683197e-07,0.3106245464756083
series_g9_sf1__control__QG7_UpdateWatchItemMetadata__hot__r01,series_g9_sf1,series_g9,G9,containment_family,1.0,sf1,imdb_mongo_sf1_series_g9,Series,series,1,containment_full,['Episode'],[],[],QG7_UpdateWatchItemMetadata,control,hot,2,1,completed,,2026-05-29 03:53:09.057412+00:00,2026-05-29 03:53:09.063580+00:00,,,,,,,"Testar a configuração series_g9 (G9) na família containment_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",3,imdb_exec_sf1,executionStats,"""tt0111161""",,1,0.0,0.0,1.0,1.0,,,True,False,True,False,True,False,False,False,False,False,False,UPDATE|FETCH|IXSCAN,watchitem_id_1,watchitems,1,11918372.0,3946710271.0,750387200.0,1225945088.0,1976332288.0,331.0,331.0,0.0,,8.390407683197001e-08,0.3106245464756083
series_g9_sf1__secondary_affected__QG10_AdvancedSearchWatchItems__hot__r01,series_g9_sf1,series_g9,G9,containment_family,1.0,sf1,imdb_mongo_sf1_series_g9,Series,series,1,containment_full,['Episode'],[],[],QG10_AdvancedSearchWatchItems,secondary_affected,hot,2,1,completed,,2026-05-29 03:53:09.063726+00:00,2026-05-29 03:53:09.267311+00:00,,,,,,,"Testar a configuração series_g9 (G9) na família containment_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"{""genre"": ""Drama"", ""keyword"": ""The"", ""rating_min"": 9.3, ""subtype"": ""movie"", ""year_min"": ""1994""}",,1,194.0,20.0,18311.0,18311.0,915.55,915.55,True,False,True,True,False,False,False,False,False,False,False,LIMIT|FETCH|IXSCAN|SORT,avg_rating_1|primary_genre_1|title_type_1|title_1|release_year_1,watchitems,1,11918372.0,3946710271.0,750387200.0,1225945088.0,1976332288.0,331.0,6060941.0,6620.0,303047.05,0.0015363675508702028,0.3106245464756083
series_g9_sf1__secondary_affected__QG3_RecommendationByGenreAndSubtype__hot__r01,series_g9_sf1,series_g9,G9,containment_family,1.0,sf1,imdb_mongo_sf1_series_g9,Series,series,1,containment_full,['Episode'],[],[],QG3_RecommendationByGenreAndSubtype,secondary_affected,hot,2,1,completed,,2026-05-29 03:53:09.267557+00:00,2026-05-29 03:53:09.274955+00:00,,,,,,,"Testar a configuração series_g9 (G9) na família containment_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"{""primary_genre"": ""Drama"", ""title_type"": ""tvEpisode""}",,1,0.0,20.0,27.0,27.0,1.35,1.35,True,False,True,True,False,True,False,False,False,False,False,LIMIT|FETCH|IXSCAN|SORT|AND_SORTED,avg_rating_1|title_type_1|primary_genre_1,watchitems,1,11918372.0,3946710271.0,750387200.0,1225945088.0,1976332288.0,331.0,8937.0,6620.0,446.85,2.26541007446319e-06,0.3106245464756083
series_g9_sf1__secondary_affected__QG9_TopRatedSeriesByGenre__hot__r01,series_g9_sf1,series_g9,G9,containment_family,1.0,sf1,imdb_mongo_sf1_series_g9,Series,series,1,containment_full,['Episode'],[],[],QG9_TopRatedSeriesByGenre,secondary_affected,hot,2,1,completed,,2026-05-29 03:53:09.275123+00:00,2026-05-29 03:53:09.283590+00:00,,,,,,,"Testar a configuração series_g9 (G9) na família containment_family em sf1, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf1,executionStats,"""Comedy""",,1,2.0,20.0,91.0,91.0,4.55,4.55,True,False,True,True,False,False,False,False,False,False,False,LIMIT|FETCH|IXSCAN|SORT,avg_rating_1|primary_genre_1,series,1,287707.0,1790153938.0,258334720.0,9715712.0,268050432.0,6222.0,566202.0,124440.0,28310.1,0.00031629400744507435,0.005427305324845198
