benchmark_run_id,experiment_id,config_name,activated_class,benchmark_family,scale_factor,scale_label,mongo_db_name,selected_root,primary_collection,embedding_depth,embedding_variant,embedded_entities,snapshot_entities,referenced_entities,query_name,query_group,run_phase,phase_order,repetition,execution_status,error_message,start_ts,end_ts,latency_ms,success,documents_returned,documents_written,bytes_read_estimate,bytes_written_estimate,experiment_goal,query_group_order,execution_db_name,explain_verbosity,param_json,notes,component_index,component_name,operation_type,collection_name,query_shape,projection_shape,sort_shape,limit,raw_explain_path,execution_time_ms,n_returned,total_docs_examined,total_keys_examined,docs_per_returned,keys_per_returned,winning_plan_stage,namespace,query_hash,plan_cache_key,rejected_plans_count,stages,index_names,has_ixscan,has_collscan,has_fetch,has_sort,has_limit,has_update,has_and_sorted,has_or_stage,has_projection,has_lookup,has_group,used_disk,collection_stats_ok,collection_stats_error,collection_count,collection_size_bytes,collection_avg_obj_size_bytes,collection_storage_size_bytes,collection_total_index_size_bytes,collection_total_size_bytes,collection_free_storage_size_bytes,collection_nindexes,collection_scale_factor,collection_index_sizes_json,estimated_docs_examined_bytes,estimated_returned_bytes,docs_examined_collection_ratio,index_to_data_size_ratio
series_g7_sf0.5__secondary_affected__QG10_AdvancedSearchWatchItems__hot__r01,series_g7_sf0.5,series_g7,G7,containment_family,0.5,sf0.5,imdb_mongo_sf0.5_series_g7,Series,series,0,containment_baseline,[],[],['Episode'],QG10_AdvancedSearchWatchItems,secondary_affected,hot,2,1,completed,,2026-05-28 18:00:07.879729+00:00,,,,,,,,"Testar a configuração series_g7 (G7) na família containment_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf0_5,executionStats,"{""genre"": ""Drama"", ""keyword"": ""The"", ""rating_min"": 9.3, ""subtype"": ""movie"", ""year_min"": ""1994""}",,1,advanced_search_watchitems,find,watchitems,"{""avg_rating"": {""$gte"": 9.3}, ""primary_genre"": ""Drama"", ""release_year"": {""$gte"": ""1994""}, ""title"": {""$options"": ""i"", ""$regex"": ""The""}, ""title_type"": ""movie""}",{},"[[""avg_rating"", -1]]",20,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/series_g7_sf0_5__QG10_AdvancedSearchWatchItems__c1_advanced_search_watchitems_json,298,20,15495,15495,774.75,774.75,LIMIT,imdb_exec_sf0_5.watchitems,03CA583E,1FDD4DFA,4,LIMIT|FETCH|IXSCAN|SORT,avg_rating_1|primary_genre_1|title_type_1|title_1|release_year_1,True,False,True,True,True,False,False,False,False,False,False,False,True,,6067595.0,2017058367.0,332.0,392859648.0,637698048.0,1030557696.0,487424.0,9.0,1.0,"{""_id_"": 66867200, ""avg_rating_1"": 41607168, ""num_votes_1"": 39641088, ""primary_genre_1"": 33267712, ""release_year_1"": 34562048, ""title_1"": 112152576, ""title_text"": 198053888, ""title_type_1"": 30031872, ""watchitem_id_1"": 81514496}",5144340.0,6640.0,0.0025537301022892926,0.3161525013024078
series_g7_sf0.5__secondary_affected__QG3_RecommendationByGenreAndSubtype__hot__r01,series_g7_sf0.5,series_g7,G7,containment_family,0.5,sf0.5,imdb_mongo_sf0.5_series_g7,Series,series,0,containment_baseline,[],[],['Episode'],QG3_RecommendationByGenreAndSubtype,secondary_affected,hot,2,1,completed,,2026-05-28 18:00:08.186488+00:00,,,,,,,,"Testar a configuração series_g7 (G7) na família containment_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf0_5,executionStats,"{""primary_genre"": ""Drama"", ""title_type"": ""tvEpisode""}",,1,recommendation_by_genre_subtype,find,watchitems,"{""primary_genre"": ""Drama"", ""title_type"": ""tvEpisode""}",{},"[[""avg_rating"", -1]]",20,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/series_g7_sf0_5__QG3_RecommendationByGenreAndSubtype__c1_recommendation_by_genre_subtype_json,0,20,24,24,1.2,1.2,LIMIT,imdb_exec_sf0_5.watchitems,FAB44C39,711DF2F7,3,LIMIT|FETCH|IXSCAN|SORT|AND_SORTED,avg_rating_1|title_type_1|primary_genre_1,True,False,True,True,True,False,True,False,False,False,False,False,True,,6067595.0,2017058367.0,332.0,392859648.0,637698048.0,1030557696.0,487424.0,9.0,1.0,"{""_id_"": 66867200, ""avg_rating_1"": 41607168, ""num_votes_1"": 39641088, ""primary_genre_1"": 33267712, ""release_year_1"": 34562048, ""title_1"": 112152576, ""title_text"": 198053888, ""title_type_1"": 30031872, ""watchitem_id_1"": 81514496}",7968.0,6640.0,3.955438686992128e-06,0.3161525013024078
series_g7_sf0.5__secondary_affected__QG9_TopRatedSeriesByGenre__hot__r01,series_g7_sf0.5,series_g7,G7,containment_family,0.5,sf0.5,imdb_mongo_sf0.5_series_g7,Series,series,0,containment_baseline,[],[],['Episode'],QG9_TopRatedSeriesByGenre,secondary_affected,hot,2,1,completed,,2026-05-28 18:00:08.195392+00:00,,,,,,,,"Testar a configuração series_g7 (G7) na família containment_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf0_5,executionStats,"""Comedy""",,1,top_rated_series_by_genre,find,series,"{""primary_genre"": ""Comedy""}",{},"[[""avg_rating"", -1]]",20,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/series_g7_sf0_5__QG9_TopRatedSeriesByGenre__c1_top_rated_series_by_genre_json,8,20,84,84,4.2,4.2,LIMIT,imdb_exec_sf0_5.series,04337E81,1949B77B,1,LIMIT|FETCH|IXSCAN|SORT,avg_rating_1|primary_genre_1,True,False,True,True,True,False,False,False,False,False,False,False,True,,230194.0,58686204.0,254.0,16568320.0,8642560.0,25210880.0,475136.0,4.0,1.0,"{""_id_"": 2625536, ""avg_rating_1"": 1536000, ""primary_genre_1"": 1286144, ""series_watchitem_id_1"": 3194880}",21336.0,5080.0,0.00036490959799125955,0.1472673202717286
series_g8_sf0.5__control__QG1_WatchItemById__hot__r01,series_g8_sf0.5,series_g8,G8,containment_family,0.5,sf0.5,imdb_mongo_sf0.5_series_g8,Series,series,1,containment_reduced,['Episode'],[],[],QG1_WatchItemById,control,hot,2,1,completed,,2026-05-28 18:04:54.076923+00:00,,,,,,,,"Testar a configuração series_g8 (G8) na família containment_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",3,imdb_exec_sf0_5,executionStats,"""tt0111161""",,1,watchitem_by_id,find,watchitems,"{""watchitem_id"": ""tt0111161""}",{},[],1,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/series_g8_sf0_5__QG1_WatchItemById__c1_watchitem_by_id_json,0,1,1,1,1.0,1.0,EXPRESS_IXSCAN,imdb_exec_sf0_5.watchitems,0F9B88F2,7805709C,0,EXPRESS_IXSCAN,watchitem_id_1,False,False,False,False,False,False,False,False,False,False,False,False,True,,6067595.0,2017058367.0,332.0,392859648.0,637698048.0,1030557696.0,487424.0,9.0,1.0,"{""_id_"": 66867200, ""avg_rating_1"": 41607168, ""num_votes_1"": 39641088, ""primary_genre_1"": 33267712, ""release_year_1"": 34562048, ""title_1"": 112152576, ""title_text"": 198053888, ""title_type_1"": 30031872, ""watchitem_id_1"": 81514496}",332.0,332.0,1.6480994529133867e-07,0.3161525013024078
series_g8_sf0.5__control__QG2_WatchItemByTitle__hot__r01,series_g8_sf0.5,series_g8,G8,containment_family,0.5,sf0.5,imdb_mongo_sf0.5_series_g8,Series,series,1,containment_reduced,['Episode'],[],[],QG2_WatchItemByTitle,control,hot,2,1,completed,,2026-05-28 18:04:54.084824+00:00,,,,,,,,"Testar a configuração series_g8 (G8) na família containment_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",3,imdb_exec_sf0_5,executionStats,"""The Shawshank Redemption""",,1,watchitem_by_title,find,watchitems,"{""title"": ""The Shawshank Redemption""}",{},[],20,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/series_g8_sf0_5__QG2_WatchItemByTitle__c1_watchitem_by_title_json,0,2,2,2,1.0,1.0,LIMIT,imdb_exec_sf0_5.watchitems,D85AB534,E78EBB19,0,LIMIT|FETCH|IXSCAN,title_1,True,False,True,False,True,False,False,False,False,False,False,False,True,,6067595.0,2017058367.0,332.0,392859648.0,637698048.0,1030557696.0,487424.0,9.0,1.0,"{""_id_"": 66867200, ""avg_rating_1"": 41607168, ""num_votes_1"": 39641088, ""primary_genre_1"": 33267712, ""release_year_1"": 34562048, ""title_1"": 112152576, ""title_text"": 198053888, ""title_type_1"": 30031872, ""watchitem_id_1"": 81514496}",664.0,664.0,3.2961989058267733e-07,0.3161525013024078
series_g8_sf0.5__control__QG7_UpdateWatchItemMetadata__hot__r01,series_g8_sf0.5,series_g8,G8,containment_family,0.5,sf0.5,imdb_mongo_sf0.5_series_g8,Series,series,1,containment_reduced,['Episode'],[],[],QG7_UpdateWatchItemMetadata,control,hot,2,1,completed,,2026-05-28 18:04:54.091422+00:00,,,,,,,,"Testar a configuração series_g8 (G8) na família containment_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",3,imdb_exec_sf0_5,executionStats,"""tt0111161""",,1,update_watchitem_metadata,update,watchitems,"{""watchitem_id"": ""tt0111161""}",{},[],1,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/series_g8_sf0_5__QG7_UpdateWatchItemMetadata__c1_update_watchitem_metadata_json,0,0,1,1,,,UPDATE,imdb_exec_sf0_5.watchitems,0F9B88F2,7805709C,0,UPDATE|FETCH|IXSCAN,watchitem_id_1,True,False,True,False,False,True,False,False,False,False,False,False,True,,6067595.0,2017058367.0,332.0,392859648.0,637698048.0,1030557696.0,487424.0,9.0,1.0,"{""_id_"": 66867200, ""avg_rating_1"": 41607168, ""num_votes_1"": 39641088, ""primary_genre_1"": 33267712, ""release_year_1"": 34562048, ""title_1"": 112152576, ""title_text"": 198053888, ""title_type_1"": 30031872, ""watchitem_id_1"": 81514496}",332.0,0.0,1.6480994529133867e-07,0.3161525013024078
series_g8_sf0.5__secondary_affected__QG10_AdvancedSearchWatchItems__hot__r01,series_g8_sf0.5,series_g8,G8,containment_family,0.5,sf0.5,imdb_mongo_sf0.5_series_g8,Series,series,1,containment_reduced,['Episode'],[],[],QG10_AdvancedSearchWatchItems,secondary_affected,hot,2,1,completed,,2026-05-28 18:04:54.098710+00:00,,,,,,,,"Testar a configuração series_g8 (G8) na família containment_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf0_5,executionStats,"{""genre"": ""Drama"", ""keyword"": ""The"", ""rating_min"": 9.3, ""subtype"": ""movie"", ""year_min"": ""1994""}",,1,advanced_search_watchitems,find,watchitems,"{""avg_rating"": {""$gte"": 9.3}, ""primary_genre"": ""Drama"", ""release_year"": {""$gte"": ""1994""}, ""title"": {""$options"": ""i"", ""$regex"": ""The""}, ""title_type"": ""movie""}",{},"[[""avg_rating"", -1]]",20,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/series_g8_sf0_5__QG10_AdvancedSearchWatchItems__c1_advanced_search_watchitems_json,250,20,15495,15495,774.75,774.75,LIMIT,imdb_exec_sf0_5.watchitems,03CA583E,1FDD4DFA,4,LIMIT|FETCH|IXSCAN|SORT,avg_rating_1|primary_genre_1|title_type_1|title_1|release_year_1,True,False,True,True,True,False,False,False,False,False,False,False,True,,6067595.0,2017058367.0,332.0,392859648.0,637698048.0,1030557696.0,487424.0,9.0,1.0,"{""_id_"": 66867200, ""avg_rating_1"": 41607168, ""num_votes_1"": 39641088, ""primary_genre_1"": 33267712, ""release_year_1"": 34562048, ""title_1"": 112152576, ""title_text"": 198053888, ""title_type_1"": 30031872, ""watchitem_id_1"": 81514496}",5144340.0,6640.0,0.0025537301022892926,0.3161525013024078
series_g8_sf0.5__secondary_affected__QG3_RecommendationByGenreAndSubtype__hot__r01,series_g8_sf0.5,series_g8,G8,containment_family,0.5,sf0.5,imdb_mongo_sf0.5_series_g8,Series,series,1,containment_reduced,['Episode'],[],[],QG3_RecommendationByGenreAndSubtype,secondary_affected,hot,2,1,completed,,2026-05-28 18:04:54.358512+00:00,,,,,,,,"Testar a configuração series_g8 (G8) na família containment_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf0_5,executionStats,"{""primary_genre"": ""Drama"", ""title_type"": ""tvEpisode""}",,1,recommendation_by_genre_subtype,find,watchitems,"{""primary_genre"": ""Drama"", ""title_type"": ""tvEpisode""}",{},"[[""avg_rating"", -1]]",20,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/series_g8_sf0_5__QG3_RecommendationByGenreAndSubtype__c1_recommendation_by_genre_subtype_json,0,20,24,24,1.2,1.2,LIMIT,imdb_exec_sf0_5.watchitems,FAB44C39,711DF2F7,3,LIMIT|FETCH|IXSCAN|SORT|AND_SORTED,avg_rating_1|title_type_1|primary_genre_1,True,False,True,True,True,False,True,False,False,False,False,False,True,,6067595.0,2017058367.0,332.0,392859648.0,637698048.0,1030557696.0,487424.0,9.0,1.0,"{""_id_"": 66867200, ""avg_rating_1"": 41607168, ""num_votes_1"": 39641088, ""primary_genre_1"": 33267712, ""release_year_1"": 34562048, ""title_1"": 112152576, ""title_text"": 198053888, ""title_type_1"": 30031872, ""watchitem_id_1"": 81514496}",7968.0,6640.0,3.955438686992128e-06,0.3161525013024078
series_g8_sf0.5__secondary_affected__QG9_TopRatedSeriesByGenre__hot__r01,series_g8_sf0.5,series_g8,G8,containment_family,0.5,sf0.5,imdb_mongo_sf0.5_series_g8,Series,series,1,containment_reduced,['Episode'],[],[],QG9_TopRatedSeriesByGenre,secondary_affected,hot,2,1,completed,,2026-05-28 18:04:54.366071+00:00,,,,,,,,"Testar a configuração series_g8 (G8) na família containment_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf0_5,executionStats,"""Comedy""",,1,top_rated_series_by_genre,find,series,"{""primary_genre"": ""Comedy""}",{},"[[""avg_rating"", -1]]",20,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/series_g8_sf0_5__QG9_TopRatedSeriesByGenre__c1_top_rated_series_by_genre_json,2,20,84,84,4.2,4.2,LIMIT,imdb_exec_sf0_5.series,04337E81,1949B77B,1,LIMIT|FETCH|IXSCAN|SORT,avg_rating_1|primary_genre_1,True,False,True,True,True,False,False,False,False,False,False,False,True,,230194.0,466765272.0,2027.0,51142656.0,7020544.0,58163200.0,0.0,4.0,1.0,"{""_id_"": 1003520, ""avg_rating_1"": 1536000, ""primary_genre_1"": 1286144, ""series_watchitem_id_1"": 3194880}",170268.0,40540.0,0.00036490959799125955,0.01504084476961688
series_g9_sf0.5__control__QG1_WatchItemById__hot__r01,series_g9_sf0.5,series_g9,G9,containment_family,0.5,sf0.5,imdb_mongo_sf0.5_series_g9,Series,series,1,containment_full,['Episode'],[],[],QG1_WatchItemById,control,hot,2,1,completed,,2026-05-28 18:09:44.606451+00:00,,,,,,,,"Testar a configuração series_g9 (G9) na família containment_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",3,imdb_exec_sf0_5,executionStats,"""tt0111161""",,1,watchitem_by_id,find,watchitems,"{""watchitem_id"": ""tt0111161""}",{},[],1,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/series_g9_sf0_5__QG1_WatchItemById__c1_watchitem_by_id_json,0,1,1,1,1.0,1.0,EXPRESS_IXSCAN,imdb_exec_sf0_5.watchitems,0F9B88F2,7805709C,0,EXPRESS_IXSCAN,watchitem_id_1,False,False,False,False,False,False,False,False,False,False,False,False,True,,6067595.0,2017058367.0,332.0,392720384.0,637698048.0,1030418432.0,348160.0,9.0,1.0,"{""_id_"": 66867200, ""avg_rating_1"": 41607168, ""num_votes_1"": 39641088, ""primary_genre_1"": 33267712, ""release_year_1"": 34562048, ""title_1"": 112152576, ""title_text"": 198053888, ""title_type_1"": 30031872, ""watchitem_id_1"": 81514496}",332.0,332.0,1.6480994529133867e-07,0.3161525013024078
series_g9_sf0.5__control__QG2_WatchItemByTitle__hot__r01,series_g9_sf0.5,series_g9,G9,containment_family,0.5,sf0.5,imdb_mongo_sf0.5_series_g9,Series,series,1,containment_full,['Episode'],[],[],QG2_WatchItemByTitle,control,hot,2,1,completed,,2026-05-28 18:09:44.613941+00:00,,,,,,,,"Testar a configuração series_g9 (G9) na família containment_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",3,imdb_exec_sf0_5,executionStats,"""The Shawshank Redemption""",,1,watchitem_by_title,find,watchitems,"{""title"": ""The Shawshank Redemption""}",{},[],20,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/series_g9_sf0_5__QG2_WatchItemByTitle__c1_watchitem_by_title_json,0,2,2,2,1.0,1.0,LIMIT,imdb_exec_sf0_5.watchitems,D85AB534,E78EBB19,0,LIMIT|FETCH|IXSCAN,title_1,True,False,True,False,True,False,False,False,False,False,False,False,True,,6067595.0,2017058367.0,332.0,392720384.0,637698048.0,1030418432.0,348160.0,9.0,1.0,"{""_id_"": 66867200, ""avg_rating_1"": 41607168, ""num_votes_1"": 39641088, ""primary_genre_1"": 33267712, ""release_year_1"": 34562048, ""title_1"": 112152576, ""title_text"": 198053888, ""title_type_1"": 30031872, ""watchitem_id_1"": 81514496}",664.0,664.0,3.2961989058267733e-07,0.3161525013024078
series_g9_sf0.5__control__QG7_UpdateWatchItemMetadata__hot__r01,series_g9_sf0.5,series_g9,G9,containment_family,0.5,sf0.5,imdb_mongo_sf0.5_series_g9,Series,series,1,containment_full,['Episode'],[],[],QG7_UpdateWatchItemMetadata,control,hot,2,1,completed,,2026-05-28 18:09:44.620269+00:00,,,,,,,,"Testar a configuração series_g9 (G9) na família containment_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",3,imdb_exec_sf0_5,executionStats,"""tt0111161""",,1,update_watchitem_metadata,update,watchitems,"{""watchitem_id"": ""tt0111161""}",{},[],1,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/series_g9_sf0_5__QG7_UpdateWatchItemMetadata__c1_update_watchitem_metadata_json,0,0,1,1,,,UPDATE,imdb_exec_sf0_5.watchitems,0F9B88F2,7805709C,0,UPDATE|FETCH|IXSCAN,watchitem_id_1,True,False,True,False,False,True,False,False,False,False,False,False,True,,6067595.0,2017058367.0,332.0,392720384.0,637698048.0,1030418432.0,348160.0,9.0,1.0,"{""_id_"": 66867200, ""avg_rating_1"": 41607168, ""num_votes_1"": 39641088, ""primary_genre_1"": 33267712, ""release_year_1"": 34562048, ""title_1"": 112152576, ""title_text"": 198053888, ""title_type_1"": 30031872, ""watchitem_id_1"": 81514496}",332.0,0.0,1.6480994529133867e-07,0.3161525013024078
series_g9_sf0.5__secondary_affected__QG10_AdvancedSearchWatchItems__hot__r01,series_g9_sf0.5,series_g9,G9,containment_family,0.5,sf0.5,imdb_mongo_sf0.5_series_g9,Series,series,1,containment_full,['Episode'],[],[],QG10_AdvancedSearchWatchItems,secondary_affected,hot,2,1,completed,,2026-05-28 18:09:44.626510+00:00,,,,,,,,"Testar a configuração series_g9 (G9) na família containment_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf0_5,executionStats,"{""genre"": ""Drama"", ""keyword"": ""The"", ""rating_min"": 9.3, ""subtype"": ""movie"", ""year_min"": ""1994""}",,1,advanced_search_watchitems,find,watchitems,"{""avg_rating"": {""$gte"": 9.3}, ""primary_genre"": ""Drama"", ""release_year"": {""$gte"": ""1994""}, ""title"": {""$options"": ""i"", ""$regex"": ""The""}, ""title_type"": ""movie""}",{},"[[""avg_rating"", -1]]",20,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/series_g9_sf0_5__QG10_AdvancedSearchWatchItems__c1_advanced_search_watchitems_json,186,20,15495,15495,774.75,774.75,LIMIT,imdb_exec_sf0_5.watchitems,03CA583E,1FDD4DFA,4,LIMIT|FETCH|IXSCAN|SORT,avg_rating_1|primary_genre_1|title_type_1|title_1|release_year_1,True,False,True,True,True,False,False,False,False,False,False,False,True,,6067595.0,2017058367.0,332.0,392720384.0,637698048.0,1030418432.0,348160.0,9.0,1.0,"{""_id_"": 66867200, ""avg_rating_1"": 41607168, ""num_votes_1"": 39641088, ""primary_genre_1"": 33267712, ""release_year_1"": 34562048, ""title_1"": 112152576, ""title_text"": 198053888, ""title_type_1"": 30031872, ""watchitem_id_1"": 81514496}",5144340.0,6640.0,0.0025537301022892926,0.3161525013024078
series_g9_sf0.5__secondary_affected__QG3_RecommendationByGenreAndSubtype__hot__r01,series_g9_sf0.5,series_g9,G9,containment_family,0.5,sf0.5,imdb_mongo_sf0.5_series_g9,Series,series,1,containment_full,['Episode'],[],[],QG3_RecommendationByGenreAndSubtype,secondary_affected,hot,2,1,completed,,2026-05-28 18:09:44.822177+00:00,,,,,,,,"Testar a configuração series_g9 (G9) na família containment_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf0_5,executionStats,"{""primary_genre"": ""Drama"", ""title_type"": ""tvEpisode""}",,1,recommendation_by_genre_subtype,find,watchitems,"{""primary_genre"": ""Drama"", ""title_type"": ""tvEpisode""}",{},"[[""avg_rating"", -1]]",20,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/series_g9_sf0_5__QG3_RecommendationByGenreAndSubtype__c1_recommendation_by_genre_subtype_json,0,20,24,24,1.2,1.2,LIMIT,imdb_exec_sf0_5.watchitems,FAB44C39,711DF2F7,3,LIMIT|FETCH|IXSCAN|SORT|AND_SORTED,avg_rating_1|title_type_1|primary_genre_1,True,False,True,True,True,False,True,False,False,False,False,False,True,,6067595.0,2017058367.0,332.0,392720384.0,637698048.0,1030418432.0,348160.0,9.0,1.0,"{""_id_"": 66867200, ""avg_rating_1"": 41607168, ""num_votes_1"": 39641088, ""primary_genre_1"": 33267712, ""release_year_1"": 34562048, ""title_1"": 112152576, ""title_text"": 198053888, ""title_type_1"": 30031872, ""watchitem_id_1"": 81514496}",7968.0,6640.0,3.955438686992128e-06,0.3161525013024078
series_g9_sf0.5__secondary_affected__QG9_TopRatedSeriesByGenre__hot__r01,series_g9_sf0.5,series_g9,G9,containment_family,0.5,sf0.5,imdb_mongo_sf0.5_series_g9,Series,series,1,containment_full,['Episode'],[],[],QG9_TopRatedSeriesByGenre,secondary_affected,hot,2,1,completed,,2026-05-28 18:09:44.830786+00:00,,,,,,,,"Testar a configuração series_g9 (G9) na família containment_family em sf0.5, avaliando queries primárias, secundárias afetadas e de controle.",2,imdb_exec_sf0_5,executionStats,"""Comedy""",,1,top_rated_series_by_genre,find,series,"{""primary_genre"": ""Comedy""}",{},"[[""avg_rating"", -1]]",20,/home/hudson/Documents/framework_test/imdb/query_plan_full_by_groups/group_A_light_no_roles/query_plan_raw_json/series_g9_sf0_5__QG9_TopRatedSeriesByGenre__c1_top_rated_series_by_genre_json,3,20,84,84,4.2,4.2,LIMIT,imdb_exec_sf0_5.series,04337E81,1949B77B,1,LIMIT|FETCH|IXSCAN|SORT,avg_rating_1|primary_genre_1,True,False,True,True,True,False,False,False,False,False,False,False,True,,230194.0,922060260.0,4005.0,169074688.0,8216576.0,177291264.0,1421312.0,4.0,1.0,"{""_id_"": 2199552, ""avg_rating_1"": 1536000, ""primary_genre_1"": 1286144, ""series_watchitem_id_1"": 3194880}",336420.0,80100.0,0.00036490959799125955,0.008911105224294126
